AÃ‘O,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,PERIODO,TIPENC,FECENT,RESULT,PANEL,P22,P23,P24A,P24B,P25$1,P25$2,P25$3,P25$4,P25$5,P101,P102,P103,P103A,P104,P104A,P104B1,P104B2,P105A,P105B,P106,P106A,P106B,P107B1,P107C11,P107C12,P107C13,P107C14,P107C16,P107C17,P107C18,P107C19,P107C110,P107D1,P107B2,P107C21,P107C22,P107C23,P107C24,P107C26,P107C27,P107C28,P107C29,P107C210,P107D2,P107B3,P107C31,P107C32,P107C33,P107C34,P107C36,P107C37,P107C38,P107C39,P107C310,P107D3,P107B4,P107C41,P107C42,P107C43,P107C44,P107C46,P107C47,P107C48,P107C49,P107C410,P107D4,P107E,P110,P110A1,P110A,P110A_MODIFICADA,P110C,P110C1,P110C2,P110C3,P110D,P110E,P110F,P110G,P111A,P1121,P1123,P1124,P1125,P1126,P1127,P112A,P1131,P1132,P1133,P1135,P1136,P1139,P1137,P1138,P113A,P1141,P1142,P1143,P1144,P1145,P1171$01,P1171$02,P1171$04,P1171$05,P1171$06,P1171$07,P1171$08,P1171$09,P1171$10,P1171$11,P1171$12,P1171$13,P1171$14,P1171$15,P1171$16,P1172$01,P1172$02,P1172$04,P1172$05,P1172$06,P1172$07,P1172$08,P1172$09,P1172$10,P1172$11,P1172$12,P1172$13,P1172$14,P1172$15,P1172$16,P1173$01,P1173$02,P1173$04,P1173$05,P1173$06,P1173$07,P1173$08,P1173$09,P1173$10,P1173$11,P1173$12,P1173$13,P1173$14,P1173$15,P1173$16,P1174$01,P1174$02,P1174$04,P1174$05,P1174$06,P1174$07,P1174$08,P1174$09,P1174$10,P1174$11,P1174$12,P1174$13,P1174$14,P1174$15,P1174$16,P1175$01,P1175$02,P1175$04,P1175$05,P1175$06,P1175$07,P1175$08,P1175$09,P1175$10,P1175$11,P1175$12,P1175$13,P1175$14,P1175$15,P1175$16,P117T2,P117T3,P117T4,T110,P200I,P600I,P600D1,P600M1,P600A1,P600D2,P600M2,P600A2,P612I1,P612I11,P612I2,P612I22,P700I,P710I,P800I,P110I,TICUEST01,D105B,D106,D107D1,D107D2,D107D3,D107D4,D1172$01,D1173$01,D1174$01,D1172$02,D1173$02,D1174$02,D1172$04,D1173$04,D1174$04,D1172$05,D1173$05,D1174$05,D1172$06,D1173$06,D1174$06,D1172$07,D1173$07,D1174$07,D1172$08,D1173$08,D1174$08,D1172$09,D1173$09,D1174$09,D1172$10,D1173$10,D1174$10,D1172$15,D1173$15,D1174$15,D1172$16,D1173$16,D1174$16,D612I11,D1172$11,D1173$11,D1174$11,D1172$12,D1173$12,D1174$12,D1172$13,D1173$13,D1174$13,D1172$14,D1173$14,D1174$14,D612I22,I105B,I106,I1172$01,I1172$02,I1172$04,I1172$05,I1172$06,I1172$07,I1172$08,I1172$09,I1172$10,I1172$11,I1172$12,I1172$13,I1172$14,I1172$15,I1172$16,I1173$01,I1174$01,I1173$02,I1174$02,I1173$04,I1174$04,I1173$05,I1174$05,I1173$06,I1174$06,I1173$07,I1174$07,I1173$08,I1174$08,I1173$09,I1174$09,I1173$10,I1174$10,I1173$11,I1174$11,I1173$12,I1174$12,I1173$13,I1174$13,I1173$14,I1174$14,I1173$15,I1174$15,I1173$16,I1174$16,T111A,NBI1,NBI2,NBI3,NBI4,NBI5,FACTOR07,NCONGLOME,SUB_CONGLOME,CODCCPP,NOMCCPP,LONGITUD,LATITUD,ALTITUD
2022,12,5088,18.0,11,10202,7,7,2,3,20221208,1,2,2, ,3,3,0,0,0,0,0,1,1.0,5.0,4,4,1.0,2,2,2, ,185,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0.0,1,24, , ,1,1,2, ,6,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0,1,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,17,58, , , , , , , ,0,0, , , ,0,0,0, , , , , , , ,5,20, , , , , ,0, , , , , , , , , , , , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0.0,1,1.0,1.0,23,11,2022,7,12,2022,2, ,2, ,1,1,1,1.0,2, ,2239, , , , ,0,0, ,206,0, ,702,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,60, ,0,239, , , , , , ,2239,0,206,702, , , , , , , ,0,0, , , ,0, ,0, ,0,0, , , , , , , , , , , , , , ,60, ,239, , , , , , , ,6,0,0,0,0,0,66.6793823242188,6571.0,0,34,SECTOR SAN ANTONIO,-78.4573364257813,-5.45736312866211,929
2022,12,5088,22.0,11,10202,7,7,2,3,20221209,1,1,2, ,3,3,0,0,0,1,0,1,1.0,6.0,4,2,0.0,2,2,2, ,64,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0.0,1,24, , ,1,1,2, ,6,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0, , , ,0, , , ,45, , , , ,0,0,62, , , ,0, , , ,0, , , , , , ,0, , , ,0, , , , , , , , ,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,54.0,0,0.0,1,2.0,2.0,23,11,2022,7,12,2022,2, ,2, ,2,2,2,2.0,2, ,775, , , , ,0,0, ,109,0, ,0,750,0, , , , , , , , , ,0,0,0, , , , , , , , , , , , , , , , ,538,0, , , , , , , , , ,775,0,109,0, , , ,0, , , ,538, , , , ,0, ,0, ,750,0, , , , , , ,0,0, , , , , , ,0, , , , , , , , , ,6,0,0,0,0,0,66.6793823242188,6571.0,0,34,SECTOR SAN ANTONIO,-78.4573364257813,-5.45736312866211,929
2022,12,5088,41.0,11,10202,7,7,2,3,20221208,1,1,2, ,2,3,0,0,0,0,1,1,4.0,6.0,4,3,1.0,2,2,2, ,23,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1, ,3,0.0, , , , ,2,3,2, ,5,0.375,0,0,0,0,0, ,0,0,0,0,1,0,0,0,6,0,1,0,0,0,1,0.375,0,0,0,0,1,0,0,0,1,0,0,1,0,0, , , , , ,0, , , , , , ,0, ,3, , , , , ,0, , , , , , ,0, , , , , , , ,0, , , , , , ,0, ,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0.0,0,0.0,1,1.0,1.0,23,11,2022,7,12,2022,2, ,2, ,1,1,1,1.0,2, ,278, , , , ,0,36, , , , , , , , , , , , , , , , ,0,0,0, , , , , , ,0,0,0, , , , , , , , , , , , , , , , , , ,278,0, , , , , ,0, , , , , , ,0, ,36, , , , , , , , , , , ,0,0, , , , , , , , , , , , ,0,0, , ,5,0,0,0,0,0,66.6793823242188,6571.0,0,34,SECTOR SAN ANTONIO,-78.4573364257813,-5.45736312866211,929
2022,12,5088,42.0,11,10202,7,7,2,3,20221209,1,1,2, ,4,3,0,0,0,0,1,1,7.0,6.0,4,3,1.0,2,2,2, ,46,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1, ,3,0.0, , , , ,1,3, , ,7,0.375,0,0,0,0,0, ,0,0,0,0,0,0,0,0, ,0,1,0,0,0,1,0.375,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , , ,11, , , , , , , , , , ,0, , , ,0, , , , , , , , , , , , , , ,0, , , , , , , , , , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0.0,1,1.0,1.0,23,11,2022,7,12,2022,2, ,2, ,1,1,1,1.0,2, ,557, , , , ,0,0, , , , , , , , , , ,133,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,557,0, , , ,133, , , , , , , , , , ,0, , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , ,7,0,0,0,0,0,66.6793823242188,6571.0,0,34,SECTOR SAN ANTONIO,-78.4573364257813,-5.45736312866211,929
2022,12,5088,50.0,11,10202,7,7,2,3,20221209,1,1,2, ,3,3,0,0,0,0,1,1,4.0,6.0,4,3,1.0,2,2,2, ,21,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1, ,3,0.0, , , , ,2,3, , ,9,0.375,0,0,0,0,0, ,0,0,0,0,1,0,0,0,6,0,1,0,0,0,1,0.375,0,0,0,0,1,0,0,0,1,0,0,0,0,0, , , , , ,0, , , , , , , , ,0, , , , , ,0, , , , , , , , , , , , , , ,0, , , , , , , , ,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0.0,1,1.0,1.0,23,11,2022,7,12,2022,2, ,2, ,1,1,1,1.0,2, ,254, , , , ,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , ,254,0, , , , , ,0, , , , , , , , ,0, , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , ,9,0,0,0,0,0,66.6793823242188,6571.0,0,34,SECTOR SAN ANTONIO,-78.4573364257813,-5.45736312866211,929
2022,5,5089,9.0,11,10202,7,7,2,3,20220511,1,1,2,150105,3,1,0,0,0,0,1,1,4.0,5.0,4,3,1.0,2,2,2, ,46,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,3,0.0,1,24, , ,1,1,2, ,7,0.375,0,0,0,0,0, ,0,1,0,0,1,0,1,0,2,0,1,1,1,0,1,0.375,1,0,0,0,1,0,0,0,1,1,1,1,0,0, ,32, , , ,0, , , ,0,0,0,0, ,0, ,0, , , ,0, , , ,40,65,40,0, , , ,0, , , ,37, , , , , , ,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32.0,0,37.0,1,1.0,2.0,26,4,2022,10,5,2022,2, ,2, ,1,1,1,1.0,2, ,552, , , , ,0,0, , , , ,384,0,0, , , , , , , , , ,0,0,444, , , , , , ,0,0,0, , , , , , , ,0,483, ,0,785, ,0,483, , , ,552,0, ,384, , , ,0, , , ,0,0,0,0, ,0, , , ,0,0, , , , , , ,0,444, , , , , , ,483, ,785, ,483, ,0,0, , ,10,0,0,0,0,0,65.1615676879883,6570.0,0,54,CASERIO POMABAMBA,-78.4273986816406,-5.44626665115356,929
2022,5,5089,11.0,11,10202,7,7,2,3,20220513,1,1,2, ,3,3,0,0,0,0,1,1,4.0,6.0,4,1,0.0,2,2,2, ,18,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1, ,3,0.0, , , , ,1,3,2, ,5,0.375,0,0,0,0,0, ,0,0,0,0,1,0,0,0,6,0,1,0,0,0,1,0.375,0,0,0,0,1,0,0,0,1,0,0,0,0,0, , , ,5, ,0, , , ,10, , , , ,0, , , ,0, ,0, , , ,0, , , , , , , , ,0, ,29, , , , , , , , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,29.0,1,1.0,1.0,28,4,2022,12,5,2022,2, ,2, ,1,1,1,1.0,2, ,216, , , , ,0,0, , , , , , , , , , ,60,0,0, , , ,0,0,348, , , , , , , , , , , , , , , , ,121,0, , , , , , , , , ,216,0, , , ,60, ,0, , , ,121, , , , ,0, , , , , , , ,0,0, , ,0,348, , , , , , ,0, , , , , , , , , ,5,0,0,0,0,0,65.1615676879883,6570.0,0,54,CASERIO POMABAMBA,-78.4273986816406,-5.44626665115356,929
2022,5,5089,55.0,11,10202,7,7,2,3,20220512,1,1,2, ,3,3,0,1,0,0,0,1,4.0,6.0,4,4,2.0,2,2,2, ,32,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0.0,1,24, , ,1,1,2, ,4,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5, , , , ,0, , , ,10, , ,0, ,0,0, , , , ,0, , , ,0, , ,0, , , , , , , ,37, , , , , , ,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15.0,0,37.0,1,1.0,1.0,27,4,2022,11,5,2022,2, ,2, ,1,1,1,1.0,2, ,384, , , , ,0,0, ,60,0, , , , , , , , , , , , , ,0,0,444, , , , , , ,0,0,0, , , , , , , ,121,0, , , , , , , , , ,384,0,60, , , , ,0, , , ,121, , ,0, ,0, ,0, , , , , , , , , ,0,444, , , , , , ,0, , , , , ,0,0, , ,4,0,0,0,0,0,65.1615676879883,6570.0,0,54,CASERIO POMABAMBA,-78.4273986816406,-5.44626665115356,929
2022,5,5089,57.0,11,10202,7,7,2,3,20220513,1,1,2, ,3,3,0,0,0,0,1,1,3.0,6.0,4,4,2.0,2,2,2, ,18,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0.0,1,24, , ,1,1,2, ,7,0.375,0,0,0,0,0, ,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,0.375,1,0,0,0,1,0,0,0,1,0,0,1,0,0, ,0, ,12, ,0, , , ,8, , ,0, ,0, ,63, ,0, ,0, , , ,0, , ,0, , , ,0, ,0, ,45, , , , , , ,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20.0,0,45.0,1,1.0,2.0,28,4,2022,12,5,2022,2, ,2, ,1,1,1,1.0,2, ,216, , , , ,0,0, , , , ,0,756,0, , , ,144,0,0, , , ,0,0,540, , , , , , ,0,0,0, , , , , , , ,97,0, , , , , , , , , ,216,0, ,0, ,144, ,0, , , ,97, , ,0, ,0, , , ,756,0, , ,0,0, , ,0,540, , , , , , ,0, , , , , ,0,0, , ,10,0,0,0,0,0,65.1615676879883,6570.0,0,54,CASERIO POMABAMBA,-78.4273986816406,-5.44626665115356,929
2022,5,5089,58.0,11,10202,7,7,2,3,20220512,1,1,2, ,3,3,0,0,0,0,1,1,4.0,5.0,4,3,1.0,2,2,2, ,46,1,2,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0.0,1,24, , ,1,1,2, ,7,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6,0,1,0,1,0,1,1.0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,6, , , , ,0, , , ,0, ,0,0, ,0,0, , , , ,35, , , ,25, ,5,0, , , , , , , ,0, , , , , , ,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6.0,0,0.0,1,1.0,1.0,27,4,2022,11,5,2022,2, ,2, ,1,1,1,1.0,2, ,552, , , , ,0,0, ,72,0, , , , , , , , , , , , , ,0,420,0, , , , , , ,0,0,0, , , , , , , ,0,302, , , , ,0,60, , , ,552,0,72, , , , ,0, , , ,0, ,0,0, ,0, ,0, , , , , , , , , ,420,0, , , , , , ,302, , , ,60, ,0,0, , ,10,0,0,0,0,0,65.1615676879883,6570.0,0,54,CASERIO POMABAMBA,-78.4273986816406,-5.44626665115356,929
2022,5,5089,60.0,11,10202,7,7,2,3,20220513,1,1,2, ,4,3,0,0,0,0,1,1,7.0,6.0,4,2,1.0,2,2,2, ,27,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,3,0.0,1,24, , ,1,6,2, ,9,0.375,0,0,0,0,0, ,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,0.375,0,0,0,0,1,0,0,0,1,0,0,1,0,0, , , ,12, ,0, , , ,10, , ,0, ,0, , , ,0, ,0, , , ,0, , ,0, , , , , ,0, ,42, , , , , , ,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22.0,0,42.0,1,1.0,2.0,28,4,2022,12,5,2022,2, ,2, ,1,1,1,1.0,2, ,324, , , , ,0,0, , , , , , , , , , ,144,0,0, , , ,0,0,504, , , , , , ,0,0,0, , , , , , , ,121,0, , , , , , , , , ,324,0, , , ,144, ,0, , , ,121, , ,0, ,0, , , , , , , ,0,0, , ,0,504, , , , , , ,0, , , , , ,0,0, , ,9,0,0,0,0,0,65.1615676879883,6570.0,0,54,CASERIO POMABAMBA,-78.4273986816406,-5.44626665115356,929
2022,5,5089,61.0,11,10202,7,7,2,3,20220512,1,1,2,060801,3,3,0,1,0,1,0,1,4.0,5.0,4,2,1.0,2,2,2, ,23,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0.0,1,24, , ,1,1,2, ,4,1.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,6,0,1,1,1,0,1,1.0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,26,20, , , ,0, , , ,30,25,5,0, ,0,0,0, , , ,0, , , ,0,0,0,0, , , ,0, , , ,42, , , , , , ,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,106.0,0,42.0,1,2.0,2.0,27,4,2022,11,5,2022,2, ,2, ,2,2,2,2.0,2, ,276, , , , ,0,0, ,312,0, ,240,0,0, , , , , , , , , ,0,0,504, , , , , , ,0,0,0, , , , , , , ,363,0, ,302,0, ,60,0, , , ,276,0,312,240, , , ,0, , , ,363,302,60,0, ,0, ,0, ,0,0, , , , , , ,0,504, , , , , , ,0, ,0, ,0, ,0,0, , ,4,0,0,0,0,0,65.1615676879883,6570.0,0,54,CASERIO POMABAMBA,-78.4273986816406,-5.44626665115356,929
2022,9,5103,69.0,11,10701,7,7,1,3,20220903,1,1,2, ,2,2,0,0,0,1,0,1,3.0,5.0,4,3,2.0,2,2,2, ,162,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,3,0.0,1,6, , ,2,3,1,3,7,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0, ,15, , , , ,0, , , ,40, , ,0, , ,0, , , , ,0, , , ,0, , ,0, , , , , , , ,0, , , , , , ,0, ,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,55.0,0,0.0,1,2.0,2.0,18,8,2022,1,9,2022,2, ,2, ,2,2,2,2.0,2, ,1926, , , , , , , ,178,0, , , , , , , , , , , , , ,0,0,0, , , , , , ,0,0,0, , , , , , , ,472,0, , , , , , , , , ,1926, ,178, , , , ,0, , , ,472, , ,0, , , ,0, , , , , , , , , ,0,0, , , , , , ,0, , , , , ,0,0, , ,10,0,0,0,0,0,55.1079559326172,6753.0,0,45,CASERIO SEÃ‘OR DE HUAMANTANGA,-78.3068466186523,-5.85191822052002,1030
2022,9,5103,70.0,11,10701,7,7,1,3,20220903,1,1,2,010701,3,3,0,0,0,1,0,1,3.0,5.0,4,5,2.0,2,2,2, ,41, , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,3,0.0,2, ,1,1,1,3,1,3,7,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,12,5, , , , ,0, , , ,40, , ,0, ,0,0, , , , ,0, , , ,0, , ,0, , , , , , , ,0, , , , , , ,0, ,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,58.0,0,0.0,1,2.0,2.0,19,8,2022,2,9,2022,2, ,2, ,2,2,2,2.0,2, ,488, , , , ,143,0, ,59,0, , , , , , , , , , , , , ,0,0,0, , , , , , ,0,0,0, , , , , , , ,472,0, , , , , , , , , ,488,143,59, , , , ,0, , , ,472, , ,0, ,0, ,0, , , , , , , , , ,0,0, , , , , , ,0, , , , , ,0,0, , ,10,0,0,0,0,0,55.1079559326172,6753.0,0,45,CASERIO SEÃ‘OR DE HUAMANTANGA,-78.3068466186523,-5.85191822052002,1030
2022,9,5103,71.0,11,10701,7,7,1,3,20220902,1,1,2, ,3,3,0,0,0,1,0,1,3.0,6.0,4,5,3.0,2,2,2, ,83,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0.0,1,2, , ,2,3,1,3,7,1.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,6,0,1,1,0,0,1,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0, ,10,35, , , ,0, , , ,20,20, ,0, , ,0,0, , , ,0, , , ,0,0, ,0, , , ,0, , , ,0, , , , , , ,0, ,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,86.0,0,0.0,1,2.0,2.0,18,8,2022,1,9,2022,2, ,2, ,2,2,2,2.0,2, ,987, , , , , , , ,119,0, ,416,0,0, , , , , , , , , ,0,0,0, , , , , , ,0,0,0, , , , , , , ,236,0, ,236,0, , , , , , ,987, ,119,416, , , ,0, , , ,236,236, ,0, , , ,0, ,0,0, , , , , , ,0,0, , , , , , ,0, ,0, , , ,0,0, , ,10,0,0,0,0,0,55.1079559326172,6753.0,0,45,CASERIO SEÃ‘OR DE HUAMANTANGA,-78.3068466186523,-5.85191822052002,1030
2022,9,5103,72.0,11,10701,7,7,1,3,20220903,1,1,2, ,3,1,0,1,0,0,0,1,3.0,6.0,4,4,3.0,2,2,2, ,41,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0.0,2, ,2,6,1,3,1,3,7,1.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0,1,1,1,0,1,1.0,1,0,0,0,1,0,0,0,1,1,1,1,0,9,41,109, , , ,0, , , ,85,30,65,0, ,0,0,0, , , ,0, , , ,20,0,5,0, , , ,0, , , ,0, , , , , , ,0, ,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,340.0,0,0.0,1,2.0,2.0,18,8,2022,1,9,2022,2, ,2, ,1,1,1,2.0,2, ,488, , , , ,107,0, ,488,0, ,1296,0,0, , , , , , , , , ,0,0,0, , , , , , ,0,0,0, , , , , , , ,1004,236, ,354,0, ,767,59, , , ,488,107,488,1296, , , ,0, , , ,1004,354,767,0, ,0, ,0, ,0,0, , , , , , ,0,0, , , , , , ,236, ,0, ,59, ,0,0, , ,10,0,0,0,0,0,55.1079559326172,6753.0,0,45,CASERIO SEÃ‘OR DE HUAMANTANGA,-78.3068466186523,-5.85191822052002,1030
2022,9,5103,175.125,11,10701,7,7,1,3,20220902,1,1,2, ,3,3,0,1,0,1,0,1,3.0,6.0,4,2,2.0,2,2,2, ,32,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0.0,1,24, , ,1,3,1,3,5,1.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,4,5,27, , , ,0, , , ,10, , ,0, ,0,0,0, , , ,0, , , ,0, , ,0, , , ,0, , , ,39, , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,48.0,0,39.0,1,1.0,3.0,17,8,2022,31,8,2022,2, ,2, ,1,1,1,1.0,2, ,380, , , , ,48,0, ,59,0, ,321,0,0, , , , , , , , , ,0,0,464, , , , , , ,0,0,0, , , , , , , ,118,0, , , , , , , , , ,380,48,59,321, , , ,0, , , ,118, , ,0, ,0, ,0, ,0,0, , , , , , ,0,464, , , , , , ,0, , , , , ,0,0, , ,5,0,0,0,0,0,55.1079559326172,6753.0,0,45,CASERIO SEÃ‘OR DE HUAMANTANGA,-78.3068466186523,-5.85191822052002,1030
2022,9,5103,175.125,11,10701,7,7,1,3,20220901,1,1,2, ,3,3,0,1,0,1,0,1,3.0,6.0,4,1,0.0,2,2,2, ,23,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1, ,3,0.0, , , , ,1,3,2, ,7,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,1,0,0,0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2, , , , , , , , ,10, , , , ,0,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0.0,1,1.0,1.0,17,8,2022,31,8,2022,2, ,2, ,1,1,1,1.0,2, ,273, , , , ,0,0, ,24,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,118,0, , , , , , , , , ,273,0,24, , , , , , , , ,118, , , , ,0, ,0, , , , , , , , , , , , , , , , , ,0, , , , , , , , , ,7,0,0,0,0,0,55.1079559326172,6753.0,0,45,CASERIO SEÃ‘OR DE HUAMANTANGA,-78.3068466186523,-5.85191822052002,1030
2022,9,5103,175.125,11,10701,7,7,1,3,20220901,1,1,2,150114,3,3,0,1,0,1,0,1,7.375,6.0,4,2,1.0,3,2,2, ,92,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,3,0.0,1,9, , ,1,3,2, ,7,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,1,1.0,1,0,0,0,0,0,0,0,1,0,1,1,0,15,1,28, , , , , , , ,10, ,11,0, ,0,0,0, , , , , , , ,15, ,6,0, , , ,0, , , , , , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,67.0,0,0.0,1,2.0,2.0,17,8,2022,31,8,2022,2, ,2, ,2,2,2,2.0,2, ,1094, , , , ,178,0, ,12,0, ,333,0,0, , , , , , , , , , , , , , , , , , ,0,0,0, , , , , , , ,118,177, , , , ,130,71, , , ,1094,178,12,333, , , , , , , ,118, ,130,0, ,0, ,0, ,0,0, , , , , , , , , , , , , , ,177, , , ,71, ,0,0, , ,10,0,0,0,0,0,55.1079559326172,6753.0,0,45,CASERIO SEÃ‘OR DE HUAMANTANGA,-78.3068466186523,-5.85191822052002,1030
2022,5,5120,109.0,11,10705,7,7,3,3,20220519,1,1,2, ,3,1,0,1,0,1,0,1,4.0,5.0,4,7,3.5,2,2,2, ,46,1,1,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,3,0.0,1,24, , ,1,1,2, ,1,1.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,6,0,1,1,0,0,1,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,14,9, , , ,0, , , ,10,23, ,0, ,0,0,0, , , ,0, , , ,20,0, ,0, , , ,0, , , ,42, , , , , , ,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,57.0,0,42.0,1,2.0,2.0,4,5,2022,18,5,2022,2, ,2, ,2,2,2,2.0,2, ,552, , , , ,0,0, ,168,0, ,108,0,0, , , , , , , , , ,0,0,504, , , , , , ,0,0,0, , , , , , , ,121,242, ,278,0, , , , , , ,552,0,168,108, , , ,0, , , ,121,278, ,0, ,0, ,0, ,0,0, , , , , , ,0,504, , , , , , ,242, ,0, , , ,0,0, , ,1,0,0,0,0,0,65.1615676879883,6874.0,0,50,CENTRO POBLADO MENOR TAMBOLIC,-78.2013854980469,-5.98514175415039,1608
2022,5,5120,110.0,11,10705,7,7,3,3,20220518,1,1,2, ,3,3,0,0,0,1,0,1,4.0,6.0,4,2,1.0,2,2,2, ,27,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0.0,1,24, , ,1,1,2, ,5,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0, , , ,0, , , , , , , , ,0,0,58, , , ,13, , , , , , , , , , ,0, , , ,0, , , , , , , , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0.0,1,1.0,1.0,3,5,2022,17,5,2022,2, ,2, ,1,1,1,1.0,2, ,324, , , , ,0,0, ,84,0, ,0,696,0, , , , , , , , , ,0,156,0, , , , , , , , , , , , , , , , , , , , , , , , , , , ,324,0,84,0, , , ,0, , , , , , , , ,0, ,0, ,696,0, , , , , , ,156,0, , , , , , , , , , , , , , , , ,5,0,0,0,0,0,65.1615676879883,6874.0,0,50,CENTRO POBLADO MENOR TAMBOLIC,-78.2013854980469,-5.98514175415039,1608
2022,5,5120,111.0,11,10705,7,7,3,3,20220519,1,2,2,150106,3,3,0,1,0,1,0,1,4.0,6.0,4,3,0.0,2,2,2, ,46,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0.0,1,24, , ,1,3,2, ,5,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8,40, , , ,0, , , ,15, , , , ,0,0,0, , , ,0, , , ,0, , , , , , ,0, , , ,0, , , , , , , , ,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,64.0,0,0.0,1,2.0,2.0,4,5,2022,18,5,2022,2, ,2, ,2,2,2,2.0,2, ,552, , , , ,0,0, ,96,0, ,480,0,0, , , , , , , , , ,0,0,0, , , , , , , , , , , , , , , , ,181,0, , , , , , , , , ,552,0,96,480, , , ,0, , , ,181, , , , ,0, ,0, ,0,0, , , , , , ,0,0, , , , , , ,0, , , , , , , , , ,5,0,0,0,0,0,65.1615676879883,6874.0,0,50,CENTRO POBLADO MENOR TAMBOLIC,-78.2013854980469,-5.98514175415039,1608
